DurationSecondsMainProcess,InsertSum
0.000547945205479454,0.0
0.0,0.001364044903737316
0.0,0.002728384819515428
0.000547945205479454,0.004092520496188468
0.001095890410958908,0.005456656172861396
0.0,0.006820837236002242
0.001095890410958908,0.006820837236002242
0.002191780821917809,0.006820837236002242
0.001643835616438355,0.008185381390885538
0.000547945205479454,0.009549880159301027
0.002191780821917809,0.010914923565330303
0.03178082191780821,0.012280012357827386
0.002739726027397263,0.013645191923260191
0.002739726027397263,0.013645191923260191
0.002739726027397263,0.013645191923260191
0.03232876712328767,0.015010371488692886
0.010958904109589045,0.016375551054125692
0.002739726027397263,0.019106137117330224
0.002739726027397263,0.019106137117330224
0.026849315068493147,0.020471725160973286
0.030136986301369857,0.020471725160973286
0.04,0.020471725160973286
0.010958904109589045,0.021837517443721532
0.0126027397260274,0.023203355112937585
0.031232876712328765,0.024569124702451983
0.027945205479452055,0.025934939678434188
0.028493150684931502,0.027300709267948475
0.038356164383561646,0.027300709267948475
0.04,0.027300709267948475
0.02958904109589041,0.028666115765720313
0.02958904109589041,0.030032066901105936
0.02958904109589041,0.03139847190116973
0.016438356164383557,0.03276453650272482
0.03726027397260274,0.03413060110428001
0.035068493150684936,0.03413060110428001
0.04,0.03413060110428001
0.030136986301369857,0.03549650685319772
0.030136986301369857,0.03686211759007474
0.02958904109589041,0.04095838246985806
0.02958904109589041,0.04095838246985806
0.02958904109589041,0.04095838246985806
0.03561643835616438,0.04095838246985806
0.03671232876712329,0.04095838246985806
0.01589041095890411,0.04232360742175856
0.029041095890410963,0.04368874160072356
0.02958904109589041,0.04505541891959419
0.027397260273972608,0.04642266356931257
0.030684931506849318,0.047790225924305596
0.03726027397260274,0.047790225924305596
0.038356164383561646,0.047790225924305596
0.031232876712328765,0.04915781097253258
0.031232876712328765,0.05052544140722737
0.02958904109589041,0.05189304914868831
0.03287671232876712,0.053260815742786516
0.031232876712328765,0.05463035240912961
0.038356164383561646,0.05463035240912961
0.03890410958904109,0.05463035240912961
0.03287671232876712,0.0559998890754726
0.03178082191780821,0.057369425741815694
0.03178082191780821,0.05873893971492483
0.03232876712328767,0.06010845368803397
0.03890410958904109,0.06147796766114322
0.03890410958904109,0.06147796766114322
0.04,0.06147796766114322
0.03232876712328767,0.06284741355455059
0.03232876712328767,0.06421681406149016
0.03178082191780821,0.06558766693539997
0.03178082191780821,0.06695863327547924
0.03342465753424658,0.0683295996155584
0.04547945205479451,0.0683295996155584
0.042739726027397264,0.0683295996155584
0.03232876712328767,0.0697004071030004
0.035068493150684936,0.07107119189720834
0.03287671232876712,0.07244231708992499
0.03397260273972603,0.07381459963757087
0.03397260273972603,0.07518679141228113
0.041643835616438356,0.07518679141228113
0.048219178082191776,0.07518679141228113
0.03232876712328767,0.07655930089226615
0.03397260273972603,0.07793101610906439
0.03287671232876712,0.07930275401909648
0.034520547945205475,0.08067485502087113
0.03726027397260274,0.08204829492344645
0.04438356164383562,0.08204829492344645
0.04876712328767124,0.08204829492344645
0.04383561643835616,0.0834220071448285
0.041643835616438356,0.08479626400382445
0.04054794520547945,0.08617065702222382
0.0421917808219178,0.08754505004062318
0.04712328767123288,0.08891973807106335
0.042739726027397264,0.08891973807106335
0.04547945205479451,0.08891973807106335
0.03232876712328767,0.09029474380677815
0.03616438356164383,0.09166956799662174
0.017534246575342465,0.09304484605114349
